timestamp,device_id,N,P,K,temperature,humidity,ph,rainfall,soil_moisture
2026-01-03T11:18:29.993135,device-01,45,75,28,35.6,82.8,5.3,155.9,44.1
2026-01-03T11:18:32.678461,device-01,96,43,155,27.2,75.1,6.0,98.5,36.4
2026-01-03T11:18:32.993941,device-01,16,24,145,38.3,76.0,7.1,72.7,45.7
2026-01-03T11:18:35.679317,device-01,118,113,116,16.2,83.0,6.9,122.7,57.7
2026-01-03T11:18:35.994977,device-01,78,78,14,20.4,31.3,7.5,47.7,20.7
2026-01-03T11:18:38.680325,device-01,112,76,62,31.2,39.2,4.7,32.5,55.7
2026-01-03T11:18:38.995998,device-01,125,120,64,23.1,77.5,5.6,32.5,44.8
2026-01-03T11:18:41.681293,device-01,50,120,35,18.4,33.4,8.5,61.3,24.8
2026-01-03T11:18:41.996936,device-01,55,44,192,15.6,59.7,7.1,10.6,25.9
2026-01-03T11:18:44.682477,device-01,92,111,87,40.0,72.5,4.9,166.0,51.8
2026-01-03T11:18:44.998084,device-01,82,123,169,31.5,31.2,7.4,138.3,54.2
2026-01-03T11:18:47.683564,device-01,118,21,12,33.9,72.9,5.5,161.5,47.6
2026-01-03T11:18:47.998883,device-01,123,142,124,27.0,79.7,4.9,247.5,35.1
2026-01-03T11:18:50.684481,device-01,113,16,125,21.0,46.8,7.0,212.6,33.0
2026-01-03T11:18:50.999694,device-01,63,50,60,21.0,32.7,6.0,43.5,49.0
2026-01-03T11:18:53.685206,device-01,95,52,21,27.0,51.6,8.1,108.0,21.1
2026-01-03T11:18:54.000674,device-01,73,94,82,24.1,57.2,7.6,63.6,14.6
2026-01-03T11:18:56.686002,device-01,120,39,130,33.5,37.0,6.6,150.7,49.2
2026-01-03T11:18:57.001504,device-01,79,13,39,33.9,47.0,6.7,128.2,22.3
2026-01-03T11:18:59.686819,device-01,136,124,196,19.9,61.8,7.0,173.3,22.6
2026-01-03T11:19:00.002403,device-01,119,18,61,36.7,80.5,6.5,88.5,10.0
2026-01-03T11:19:02.687981,device-01,80,51,155,38.9,56.1,5.8,177.5,21.1
2026-01-03T11:19:03.003655,device-01,65,75,47,34.6,57.4,7.6,137.1,56.1
2026-01-03T11:19:05.689085,device-01,126,123,134,34.9,38.3,4.9,65.9,27.1
2026-01-03T11:19:06.004331,device-01,108,60,33,27.9,35.9,8.2,40.0,46.8
2026-01-03T11:19:08.742559,device-01,2,109,95,21.7,69.6,5.3,215.5,41.2
2026-01-03T11:19:09.005556,device-01,125,113,185,34.2,44.4,7.1,206.6,16.8
2026-01-03T11:19:11.743378,device-01,64,127,99,32.1,46.0,5.5,231.1,52.0
2026-01-03T11:19:12.006547,device-01,47,52,173,32.5,60.3,6.8,136.3,48.2
2026-01-03T11:19:14.744366,device-01,2,20,10,32.3,39.9,4.5,69.8,51.7
2026-01-03T11:19:15.007719,device-01,102,67,139,35.3,42.9,8.3,102.4,30.9
2026-01-03T11:19:17.745173,device-01,109,48,64,25.1,30.3,6.3,163.8,43.5
2026-01-03T11:19:18.008610,device-01,79,75,164,29.9,84.3,5.1,106.6,58.8
2026-01-03T11:19:20.746374,device-01,115,37,93,15.6,73.6,8.2,131.3,26.6
2026-01-03T11:19:21.009353,device-01,43,132,177,33.6,46.0,8.3,98.3,49.0
2026-01-03T11:19:23.747091,device-01,105,85,87,23.7,80.1,6.0,37.9,39.2
2026-01-03T11:19:24.010387,device-01,67,28,129,30.0,66.3,5.1,45.2,40.5
2026-01-03T11:19:26.748464,device-01,95,53,92,33.2,52.4,4.6,225.8,22.0
2026-01-03T11:19:27.136635,device-01,40,11,29,17.7,63.2,7.1,214.0,22.4
2026-01-03T11:19:29.749604,device-01,2,74,177,25.5,85.8,5.1,166.5,28.4
2026-01-03T11:19:30.137990,device-01,5,14,36,20.8,30.6,6.5,170.3,15.3
2026-01-03T11:19:32.750265,device-01,86,98,93,34.5,53.4,7.8,62.9,28.4
2026-01-03T11:19:33.139152,device-01,121,78,111,28.2,69.5,7.1,155.7,47.9
2026-01-03T11:19:35.751433,device-01,124,142,9,16.2,48.6,7.3,151.0,55.3
2026-01-03T11:19:36.139856,device-01,33,87,62,25.3,70.8,7.7,26.9,36.1
2026-01-03T11:19:38.752437,device-01,56,19,57,39.4,56.6,7.7,173.3,29.1
2026-01-03T11:19:39.140979,device-01,66,127,188,23.8,55.7,7.8,43.9,40.2
2026-01-03T11:19:41.753330,device-01,126,12,120,23.3,58.7,5.3,68.0,59.6
2026-01-03T11:19:42.142094,device-01,110,109,87,40.0,48.0,6.2,135.1,10.5
2026-01-03T11:19:44.754580,device-01,56,116,199,25.3,64.7,7.3,55.9,16.7
2026-01-03T11:19:45.142890,device-01,50,6,50,32.8,38.7,6.4,242.5,47.0
2026-01-03T11:19:47.755688,device-01,14,123,160,38.7,51.0,5.7,243.8,52.8
2026-01-03T11:19:48.143697,device-01,1,74,46,15.2,30.0,6.3,187.8,32.5
2026-01-03T11:19:50.757031,device-01,76,46,141,27.4,88.1,7.8,197.5,59.9
2026-01-03T11:19:51.144806,device-01,5,62,198,26.7,45.2,5.3,63.3,16.6
2026-01-03T11:19:53.757762,device-01,83,30,165,38.5,43.2,5.2,83.1,51.0
2026-01-03T11:19:54.146152,device-01,114,71,195,31.3,46.9,6.0,187.6,50.1
2026-01-03T11:19:56.758577,device-01,73,59,50,38.2,82.8,5.3,56.7,41.0
2026-01-03T11:19:57.146936,device-01,134,28,156,20.3,33.0,5.9,51.5,32.1
2026-01-03T11:19:59.759683,device-01,18,23,16,38.6,62.7,7.1,43.9,53.6
2026-01-03T11:20:00.265399,device-01,118,32,18,38.9,46.9,6.7,210.3,26.1
2026-01-03T11:20:02.760731,device-01,33,41,114,26.5,85.5,5.1,162.0,17.7
2026-01-03T11:20:03.266573,device-01,73,34,43,24.5,38.3,5.8,46.5,40.2
2026-01-03T11:20:05.762094,device-01,70,86,110,18.6,67.7,6.6,163.5,16.2
2026-01-03T11:20:06.267359,device-01,36,48,97,36.8,67.8,7.3,111.5,10.3
2026-01-03T11:20:08.762997,device-01,110,108,151,34.6,78.4,4.7,64.3,32.8
2026-01-03T11:20:09.268097,device-01,60,38,155,20.7,71.0,7.4,249.9,26.2
2026-01-03T11:20:11.764166,device-01,113,104,38,31.7,65.3,6.1,176.5,37.6
2026-01-03T11:20:12.269087,device-01,66,52,77,20.9,72.7,4.6,35.7,47.7
2026-01-03T11:20:14.764827,device-01,55,11,81,28.4,58.8,7.3,167.4,13.2
2026-01-03T11:20:15.270161,device-01,4,126,34,21.2,74.0,5.2,14.4,55.0
2026-01-03T11:20:17.765904,device-01,19,114,164,30.3,32.0,7.3,20.2,11.4
2026-01-03T11:20:18.271180,device-01,66,46,55,27.7,38.0,4.8,35.1,58.8
2026-01-03T11:20:20.767442,device-01,72,64,202,17.3,65.8,5.9,115.8,27.1
2026-01-03T11:20:21.272007,device-01,134,46,99,38.2,30.5,6.7,133.9,19.9
2026-01-03T11:20:23.768378,device-01,111,73,48,16.4,79.0,7.4,127.4,37.6
2026-01-03T11:20:24.272787,device-01,123,26,5,20.6,52.8,5.6,183.5,53.3
2026-01-03T11:20:26.768965,device-01,20,54,6,24.8,63.1,7.2,62.3,17.2
2026-01-03T11:20:27.273656,device-01,87,8,123,24.0,71.3,5.3,12.7,43.1
2026-01-03T11:20:29.770052,device-01,25,70,201,34.7,63.7,5.9,86.2,15.3
2026-01-03T11:20:30.274445,device-01,94,124,160,15.0,53.8,6.2,197.7,43.7
2026-01-03T11:20:32.770881,device-01,37,108,5,32.7,60.8,5.7,242.3,56.9
2026-01-03T11:20:33.275418,device-01,8,126,76,21.6,75.2,8.0,41.6,18.5
2026-01-03T11:20:35.771663,device-01,113,135,189,22.7,76.9,4.5,64.9,36.8
2026-01-03T11:20:36.276277,device-01,59,6,142,30.3,47.1,6.2,176.1,15.4
2026-01-03T11:20:38.772701,device-01,135,66,195,39.9,54.0,7.6,126.1,33.9
2026-01-03T11:20:39.277095,device-01,24,61,5,38.3,71.7,4.7,43.3,22.4
2026-01-03T11:20:41.773201,device-01,107,20,168,24.0,39.3,8.3,45.6,33.6
2026-01-03T11:20:42.278096,device-01,93,5,165,16.9,55.0,6.3,82.1,26.1
2026-01-29T11:56:23.383413,device-01,62,23,133,26.7,59.1,5.7,6.6,22.3
2026-01-29T11:56:26.385215,device-01,20,27,111,18.0,88.0,7.5,109.8,36.4
2026-01-29T11:56:29.385763,device-01,98,65,153,26.9,84.2,8.5,178.6,59.9
2026-01-29T11:56:32.386624,device-01,95,34,11,34.7,35.7,4.6,215.2,52.6
2026-01-29T11:56:35.387431,device-01,53,8,99,16.8,70.5,5.2,42.2,28.3
2026-01-29T11:56:38.388162,device-01,26,32,61,17.1,58.8,6.5,97.6,39.5
2026-01-29T11:56:41.388734,device-01,49,113,94,31.6,71.7,5.4,70.8,36.7
2026-01-29T11:56:44.389550,device-01,111,121,199,28.4,80.3,8.1,114.4,25.1
2026-01-29T11:56:47.390427,device-01,35,131,5,37.9,42.4,4.9,124.9,43.1
2026-01-29T11:56:50.391419,device-01,127,76,181,24.7,72.7,4.5,52.9,48.8
2026-01-29T11:56:53.392434,device-01,83,33,181,35.6,34.9,8.3,41.9,47.2
2026-01-29T11:56:56.393075,device-01,119,66,37,29.2,76.2,5.3,180.5,37.6
2026-01-29T11:56:59.393740,device-01,118,60,127,32.8,76.0,5.3,18.5,38.0
2026-01-29T11:57:02.394512,device-01,88,45,73,21.1,39.8,8.2,0.1,38.7
2026-01-29T11:57:05.395370,device-01,39,63,13,21.3,46.7,4.5,151.0,29.5
2026-01-29T11:57:08.396269,device-01,21,57,108,27.5,35.3,4.6,89.0,28.3
2026-01-29T11:57:11.397287,device-01,64,47,176,26.0,72.1,8.5,129.5,33.1
2026-01-29T11:57:14.398121,device-01,100,62,74,24.0,55.6,4.8,159.3,55.9
2026-01-29T11:57:17.399104,device-01,140,105,181,20.0,43.1,7.2,241.5,33.6
2026-01-29T11:57:20.399671,device-01,137,127,57,16.3,69.4,4.7,135.5,32.9
2026-01-29T11:57:23.400638,device-01,33,17,104,34.4,41.4,8.2,36.7,18.7
2026-01-29T11:57:26.401473,device-01,114,60,77,22.7,75.7,6.6,94.4,26.6
2026-01-29T11:57:29.402635,device-01,35,96,168,27.5,61.4,5.5,202.0,33.8
2026-01-29T11:57:32.403667,device-01,113,61,200,32.3,37.5,7.5,101.5,48.1
2026-01-29T11:57:35.404579,device-01,91,86,83,34.3,36.8,5.6,46.6,59.8
2026-01-29T11:57:38.405555,device-01,43,32,172,20.2,57.7,6.3,157.2,52.6
2026-01-29T11:57:41.406463,device-01,72,49,46,24.1,55.2,8.5,94.4,57.2
2026-01-29T11:57:44.407177,device-01,59,60,74,39.4,72.7,4.9,37.3,18.0
2026-01-29T11:57:47.408139,device-01,85,69,101,26.3,79.0,5.3,73.7,19.2
2026-01-29T11:57:50.408757,device-01,128,91,77,23.1,70.8,5.4,229.7,16.3
2026-01-29T11:57:53.409769,device-01,68,19,89,28.5,32.7,6.2,128.8,54.8
2026-01-29T11:57:56.410795,device-01,63,19,175,38.3,52.7,5.7,69.2,41.9
2026-01-29T11:57:59.411815,device-01,108,116,179,22.9,73.8,4.6,182.0,40.1
2026-01-29T11:58:02.412860,device-01,4,57,167,32.2,88.3,8.3,191.4,37.9
2026-01-29T11:58:05.413451,device-01,138,128,138,18.9,46.1,5.0,242.6,27.5
2026-01-29T11:58:08.414613,device-01,119,126,125,21.5,37.9,8.2,36.6,56.2
2026-01-29T11:58:11.415467,device-01,87,105,86,28.1,71.3,8.0,30.7,20.8
2026-01-29T11:58:14.416358,device-01,29,89,17,29.9,88.8,6.9,19.2,30.0
2026-01-29T11:58:17.417380,device-01,57,84,86,19.6,76.1,8.4,245.7,38.6
2026-01-29T11:58:20.418474,device-01,39,125,188,23.4,54.6,5.9,158.8,10.1
2026-01-29T11:58:23.419206,device-01,72,78,138,16.0,82.6,6.2,24.5,18.6
2026-01-29T11:58:26.419907,device-01,11,16,190,20.5,61.1,5.4,209.9,28.7
2026-01-29T11:58:29.420537,device-01,56,116,11,31.5,59.7,7.2,70.8,47.5
2026-01-29T11:58:32.421538,device-01,9,6,58,16.9,88.3,7.0,56.4,53.5
2026-01-29T11:58:35.422362,device-01,56,120,156,25.5,53.0,8.1,162.2,18.1
2026-01-29T11:58:38.423394,device-01,31,110,126,35.6,72.4,5.8,42.7,40.0
2026-01-29T11:58:41.424251,device-01,46,90,44,37.0,41.3,5.4,15.2,27.7
2026-01-29T11:58:44.425008,device-01,68,145,157,22.8,62.9,7.4,39.1,54.1
2026-01-29T11:58:47.425807,device-01,38,92,187,29.9,75.0,4.8,238.9,31.5
2026-01-29T11:58:50.426834,device-01,122,35,7,27.3,61.0,6.6,218.1,50.9
2026-01-29T11:58:53.427885,device-01,15,15,8,25.2,54.6,7.9,40.0,14.5
2026-01-29T11:58:56.428611,device-01,22,9,32,27.0,66.7,6.2,106.0,32.3
2026-01-29T11:58:59.430050,device-01,126,139,47,19.8,67.0,5.6,17.5,23.3
2026-01-29T11:59:02.430802,device-01,93,60,139,15.9,43.6,7.4,175.2,34.6
2026-01-29T11:59:05.431746,device-01,10,136,87,20.1,45.3,6.6,64.8,48.6
2026-01-29T11:59:08.432730,device-01,54,32,203,28.8,70.3,6.8,119.0,33.4
2026-01-29T11:59:11.433615,device-01,135,132,140,17.5,44.7,5.3,17.8,43.4
2026-01-29T11:59:14.434576,device-01,13,74,145,17.7,88.4,5.6,51.7,34.2
2026-01-29T11:59:17.435459,device-01,120,131,177,37.9,76.7,8.0,243.2,50.0
2026-01-29T11:59:20.435984,device-01,8,128,177,29.3,36.1,7.0,56.7,30.9
2026-01-29T11:59:23.436939,device-01,108,102,24,20.2,31.0,6.9,158.2,32.5
2026-01-29T11:59:26.437621,device-01,130,126,190,15.2,42.7,7.4,246.5,29.5
2026-01-29T11:59:29.438252,device-01,28,27,174,39.9,70.5,5.8,179.5,44.7
2026-01-29T11:59:32.439374,device-01,68,137,179,26.3,75.9,6.3,181.0,14.5
2026-01-29T11:59:35.440520,device-01,109,92,41,28.0,53.4,5.1,141.2,17.4
2026-01-29T11:59:38.441212,device-01,3,111,122,27.1,73.4,5.8,67.7,20.7
2026-01-29T11:59:41.442235,device-01,59,34,189,21.7,61.9,5.5,57.9,21.7
2026-01-29T11:59:44.443141,device-01,131,74,15,35.8,51.3,8.3,124.1,36.7
2026-01-29T11:59:47.443861,device-01,77,91,193,25.7,40.3,5.2,219.9,59.4
2026-01-29T11:59:50.444855,device-01,60,136,78,35.8,59.1,8.4,121.4,52.8
2026-01-29T11:59:53.446085,device-01,55,96,205,21.5,70.5,4.6,155.4,58.7
2026-01-29T11:59:56.447079,device-01,53,39,183,15.7,58.6,5.9,151.6,42.1
2026-01-29T11:59:59.448294,device-01,106,14,190,31.0,62.4,6.2,159.3,10.4
2026-01-29T12:00:02.449498,device-01,84,61,127,15.8,34.3,6.5,164.1,37.9
2026-01-29T12:00:05.450070,device-01,9,55,42,35.5,34.0,6.1,3.5,48.0
2026-01-29T12:00:08.450749,device-01,80,103,52,36.7,57.4,6.4,212.0,21.6
2026-01-29T12:00:11.451739,device-01,32,37,181,26.2,36.1,5.2,217.1,26.7
2026-01-29T12:00:14.452419,device-01,44,136,96,30.2,54.2,7.2,163.8,29.7
2026-01-29T12:00:17.453554,device-01,87,29,164,31.3,68.3,8.3,145.5,56.6
2026-01-29T12:00:20.454561,device-01,0,9,186,15.6,30.3,5.0,144.5,58.5
2026-01-29T12:00:23.455683,device-01,129,37,135,25.5,59.4,6.2,191.7,20.0
2026-01-29T12:00:26.456464,device-01,33,11,193,15.1,72.3,7.2,190.6,30.1
2026-01-29T12:00:29.457553,device-01,74,122,69,37.4,62.7,8.1,211.7,14.5
2026-01-29T12:00:32.458114,device-01,129,107,39,36.6,55.0,5.2,19.2,29.6
2026-01-29T12:00:35.458882,device-01,1,126,15,28.8,59.6,7.6,120.5,35.3
2026-01-29T12:00:38.459439,device-01,130,45,26,19.7,73.9,7.8,150.4,29.5
2026-01-29T12:00:41.460581,device-01,13,15,150,20.3,75.2,7.9,127.5,32.6
2026-01-29T12:00:44.461511,device-01,17,80,152,20.7,87.8,7.3,8.4,29.4
2026-01-29T12:00:47.462448,device-01,106,13,18,17.5,34.7,5.5,199.0,53.4
2026-01-29T12:00:50.463392,device-01,52,121,191,23.7,43.7,5.2,8.1,20.1
2026-01-29T12:00:53.464303,device-01,92,7,182,20.3,46.3,7.5,0.5,35.7
2026-01-29T12:00:56.465282,device-01,59,10,146,24.2,86.7,6.0,53.3,38.6
2026-01-29T12:00:59.466330,device-01,117,118,138,15.4,71.8,8.1,42.5,23.4
2026-01-29T12:01:02.467112,device-01,77,11,87,39.8,61.9,7.4,147.2,20.8
2026-01-29T12:01:05.467986,device-01,53,135,180,27.7,63.1,6.6,169.5,56.6
2026-01-29T12:01:08.532515,device-01,96,57,34,22.9,48.9,7.6,116.8,54.0
2026-01-29T12:01:11.534749,device-01,25,129,159,32.3,56.1,6.1,186.8,54.7
2026-01-29T12:01:14.535451,device-01,80,130,138,26.1,80.7,7.1,95.0,52.9
2026-01-29T12:01:17.536666,device-01,121,90,62,27.6,87.2,6.0,88.4,53.8
2026-01-29T12:01:20.537483,device-01,119,16,175,34.2,47.0,8.0,35.1,47.7
2026-01-29T12:01:23.538643,device-01,43,40,149,15.7,76.2,7.9,166.5,56.4
2026-01-29T12:01:26.539127,device-01,61,78,35,35.6,31.0,6.5,218.2,27.4
2026-01-29T12:01:29.540574,device-01,76,136,135,39.1,65.6,5.2,218.8,31.0
2026-01-29T12:01:32.541547,device-01,26,113,84,18.9,78.5,8.4,136.5,36.7
2026-01-29T12:01:35.542373,device-01,127,69,170,18.7,61.6,7.6,40.5,17.6
2026-01-29T12:01:38.543364,device-01,131,58,173,17.9,88.6,7.8,13.5,57.2
2026-01-29T12:01:41.543925,device-01,68,58,157,30.8,40.9,6.5,76.7,15.1
2026-01-29T12:01:44.544510,device-01,113,64,79,18.0,82.6,6.2,38.8,33.0
2026-01-29T12:01:47.545449,device-01,58,79,82,38.7,66.5,5.6,233.3,19.5
2026-01-29T12:01:50.546384,device-01,12,139,163,31.3,34.2,5.8,154.7,36.1
2026-01-29T12:01:53.547405,device-01,71,59,75,15.8,59.3,6.6,70.6,22.1
2026-01-29T12:01:56.548195,device-01,24,105,38,16.2,63.2,7.2,85.8,49.8
2026-01-29T12:01:59.549016,device-01,16,117,19,22.8,47.5,4.6,108.5,40.0
2026-01-29T12:02:02.549838,device-01,95,43,105,27.7,87.1,5.8,179.4,58.0
2026-01-29T12:02:05.550521,device-01,120,92,97,16.1,38.5,5.7,136.7,14.7
2026-01-29T12:02:08.551482,device-01,36,79,204,36.8,62.0,6.1,205.0,33.4
2026-01-29T12:02:11.552255,device-01,133,90,21,39.4,42.6,5.9,243.1,48.6
2026-01-29T12:02:14.553199,device-01,110,128,91,25.1,56.4,8.5,164.8,36.8
2026-01-29T12:02:17.554116,device-01,27,126,7,38.7,52.3,7.6,118.4,53.7
2026-01-29T12:02:20.554862,device-01,27,6,30,20.0,51.1,5.3,6.0,12.4
2026-01-29T12:02:23.555591,device-01,80,27,78,28.9,63.4,5.6,86.6,46.9
2026-01-29T12:02:26.556229,device-01,113,102,8,30.3,82.9,6.2,26.3,47.8
2026-01-29T12:02:29.557015,device-01,140,52,59,35.9,79.7,6.3,213.3,57.0
2026-01-29T12:02:32.558120,device-01,38,17,124,16.7,78.5,8.1,228.2,33.3
2026-01-29T12:02:35.558748,device-01,45,28,111,30.8,85.2,5.6,109.3,25.4
2026-01-29T12:02:38.559480,device-01,34,8,197,39.6,44.7,7.4,173.7,36.4
2026-01-29T12:02:41.560656,device-01,56,31,205,24.2,54.9,5.7,56.2,29.4
2026-01-29T12:02:44.561386,device-01,79,142,158,32.4,62.2,7.3,12.9,20.9
2026-01-29T12:02:47.562182,device-01,10,14,85,36.2,76.9,5.6,150.9,12.1
2026-01-29T12:02:50.563182,device-01,83,54,52,33.2,88.8,6.5,100.2,13.9
2026-01-29T12:02:53.564342,device-01,28,61,163,16.7,48.4,8.0,132.2,39.0
2026-01-29T12:02:56.564940,device-01,88,40,177,32.5,50.6,8.2,165.7,15.0
2026-01-29T12:02:59.565665,device-01,59,37,204,18.6,81.8,8.0,78.3,51.3
2026-01-29T12:03:02.566583,device-01,18,60,60,15.7,53.3,7.9,235.6,34.4
2026-01-29T12:03:05.567307,device-01,47,41,18,25.3,62.8,4.9,140.0,36.8
2026-01-29T12:03:08.568146,device-01,109,141,129,20.4,51.0,7.0,91.0,39.0
2026-01-29T12:03:11.568869,device-01,123,112,10,27.3,48.1,4.5,137.4,13.0
2026-01-29T12:03:14.569805,device-01,86,122,7,28.6,33.7,6.7,66.5,38.6
2026-01-29T12:03:17.570816,device-01,87,53,129,34.8,51.3,5.6,87.7,43.0
2026-01-29T12:03:20.571885,device-01,131,42,84,33.1,49.5,7.0,61.8,49.7
2026-01-29T12:03:23.573028,device-01,128,69,86,33.1,53.9,6.2,116.3,25.8
2026-01-29T12:03:26.573718,device-01,14,136,94,38.0,76.2,6.3,88.0,41.4
2026-01-29T12:03:29.574576,device-01,131,60,151,30.8,32.9,6.6,97.4,13.4
2026-01-29T12:03:32.576775,device-01,125,113,60,20.1,39.1,6.2,133.9,34.3
2026-01-29T12:03:35.577678,device-01,24,111,104,30.9,82.9,7.1,143.8,41.8
2026-01-29T12:03:38.578496,device-01,49,24,106,19.1,31.9,5.8,36.8,47.8
2026-01-29T12:03:41.579257,device-01,1,137,60,25.7,37.0,6.5,119.8,32.0
2026-01-29T12:03:44.580092,device-01,86,98,187,17.9,57.8,5.9,151.5,46.8
2026-01-29T12:03:47.581143,device-01,89,132,44,21.7,37.9,6.1,169.6,38.7
2026-01-29T12:03:50.582179,device-01,132,65,196,34.6,73.7,4.9,46.1,41.1
2026-01-29T12:03:53.583122,device-01,95,131,190,33.0,30.8,6.9,193.3,40.0
2026-01-29T12:03:56.583958,device-01,118,53,43,28.5,67.7,5.6,230.4,33.6
2026-01-29T12:03:59.585396,device-01,21,39,135,18.3,81.3,4.7,199.4,33.4
2026-01-29T12:04:02.586278,device-01,52,120,160,19.9,67.8,7.9,134.3,10.8
2026-01-29T12:04:05.587373,device-01,47,115,181,35.4,77.7,6.1,198.0,51.6
2026-01-29T12:04:08.588214,device-01,7,124,139,19.3,63.0,7.6,118.5,38.7
2026-01-29T12:04:11.589253,device-01,123,129,182,32.1,72.4,4.5,95.3,25.1
2026-01-29T12:04:14.589919,device-01,77,23,23,33.0,45.4,6.6,183.0,11.2
2026-01-29T12:04:17.590730,device-01,129,109,150,15.5,86.3,8.4,200.4,22.8
2026-01-29T12:04:20.591310,device-01,71,24,143,32.6,44.9,7.5,80.8,26.3
2026-01-29T12:04:23.592258,device-01,39,27,147,28.1,81.9,6.3,246.1,17.4
2026-01-29T12:04:26.593184,device-01,24,97,191,33.2,66.7,7.4,114.4,39.0
2026-01-29T12:04:29.594016,device-01,63,135,203,27.9,71.2,5.9,16.7,20.8
2026-01-29T12:04:32.595000,device-01,11,43,98,23.9,71.9,8.0,5.4,28.4
2026-01-29T12:04:35.595911,device-01,73,113,83,30.4,39.4,4.9,15.9,29.2
2026-01-29T12:04:38.596885,device-01,124,64,13,29.5,58.4,6.8,20.7,20.2
2026-01-29T12:04:41.598013,device-01,97,56,202,22.6,86.9,4.8,158.5,25.3
2026-01-29T12:04:44.598614,device-01,76,62,80,35.3,85.1,8.2,202.5,59.4
2026-01-29T12:04:47.599378,device-01,40,118,165,29.7,55.8,8.1,235.8,50.1
2026-01-29T12:04:50.600197,device-01,115,84,128,25.2,30.0,5.9,161.6,43.7
2026-01-29T12:04:53.601325,device-01,59,12,42,32.1,43.0,5.7,244.0,40.9
2026-01-29T12:04:56.602478,device-01,137,73,50,18.0,55.8,7.8,226.6,24.7
2026-01-29T12:04:59.603127,device-01,67,24,106,37.0,58.9,7.8,225.6,13.5
2026-01-29T12:05:02.604201,device-01,39,55,88,30.7,34.6,8.1,175.5,42.3
2026-01-29T12:05:05.605278,device-01,18,103,58,39.3,59.1,5.1,160.3,18.0
2026-01-29T12:05:08.606030,device-01,42,40,49,38.0,85.3,6.2,95.7,30.8
2026-01-29T12:05:11.607086,device-01,128,5,164,17.0,59.6,6.2,58.6,29.5
2026-01-29T12:05:14.608113,device-01,73,86,185,27.7,80.2,4.6,25.8,57.2
2026-01-29T12:05:17.609156,device-01,17,123,72,24.6,70.7,6.1,127.7,10.9
2026-01-29T12:05:20.610001,device-01,139,108,154,31.3,51.0,4.9,116.7,10.9
2026-01-29T12:05:23.611053,device-01,91,39,81,34.7,69.0,8.0,105.1,56.7
2026-01-29T12:05:26.611747,device-01,89,13,204,35.5,84.2,8.4,47.2,38.4
2026-01-29T12:05:29.612679,device-01,137,34,183,35.8,47.2,6.3,41.9,27.5
2026-01-29T12:05:32.613477,device-01,78,138,29,36.8,32.6,5.2,165.4,19.1
2026-01-29T12:05:35.614538,device-01,116,99,137,21.0,43.4,8.5,73.8,52.4
2026-01-29T12:05:38.649503,device-01,48,63,51,34.0,65.3,8.3,171.6,34.2
2026-01-29T12:05:41.650928,device-01,131,12,95,15.5,42.6,6.6,198.3,35.3
2026-01-29T12:05:44.651903,device-01,21,28,191,38.4,75.1,6.8,85.3,56.9
2026-01-29T12:05:47.652761,device-01,105,26,48,15.6,88.0,8.4,230.8,58.5
2026-01-29T12:05:50.653864,device-01,37,88,165,39.3,57.2,4.6,123.3,59.5
2026-01-29T12:05:53.654704,device-01,6,15,171,21.4,64.7,6.6,57.1,52.1
2026-01-29T12:05:56.655605,device-01,99,83,166,28.8,56.3,6.2,2.6,39.4
2026-01-29T12:05:59.656381,device-01,112,144,118,22.9,68.2,4.8,201.8,36.8
2026-01-29T12:06:02.657347,device-01,75,128,114,26.6,43.4,8.3,143.4,48.6
2026-01-29T12:06:05.658213,device-01,82,138,204,18.6,59.8,7.3,16.9,45.0
2026-01-29T12:06:08.659074,device-01,133,141,153,38.8,60.2,6.0,167.8,58.4
2026-01-29T12:06:11.660216,device-01,78,90,33,28.3,87.0,6.2,184.3,33.8
2026-01-29T12:06:14.661080,device-01,126,114,33,40.0,84.6,4.9,199.0,57.9
2026-01-29T12:06:17.661638,device-01,112,77,183,39.9,55.0,8.1,88.8,38.1
2026-01-29T12:06:20.662438,device-01,70,127,138,39.6,44.4,7.5,44.9,52.3
2026-01-29T12:06:23.663086,device-01,93,27,88,36.7,77.3,7.0,141.8,28.2
2026-01-29T12:06:26.664029,device-01,39,118,77,30.2,32.5,7.8,64.2,14.1
2026-01-29T12:06:29.664778,device-01,123,73,40,29.6,79.0,7.9,239.4,14.3
2026-01-29T12:06:32.665651,device-01,128,69,113,16.7,40.3,7.0,132.6,58.2
2026-01-29T12:06:35.666511,device-01,103,46,117,28.0,53.4,5.0,217.4,55.1
2026-01-29T12:06:38.667678,device-01,10,87,95,16.8,43.9,7.1,53.8,35.2
2026-01-29T12:06:41.668955,device-01,8,29,159,29.5,37.0,6.6,123.8,18.1
2026-01-29T12:06:44.669964,device-01,135,20,66,35.8,62.1,6.6,130.4,27.0
2026-01-29T12:06:47.671491,device-01,19,131,61,37.5,31.7,6.8,15.2,38.8
2026-01-29T12:06:50.672116,device-01,75,81,193,32.3,42.8,7.3,124.6,28.7
2026-01-29T12:06:53.673169,device-01,54,45,15,20.5,46.5,6.5,169.0,18.2
2026-01-29T12:06:56.674217,device-01,11,56,89,36.7,89.5,5.6,58.8,33.3
2026-01-29T12:06:59.675173,device-01,50,144,8,22.1,54.7,8.2,56.9,22.5
2026-01-29T12:07:02.676026,device-01,96,120,204,28.3,79.3,5.7,3.6,14.5
